datetime,solar_fore_de [MW],solar_fore_it [MW],wind_fore_de [MW],wind_fore_it [MW]
2019-01-01 00:00:00,0.0,0.0,21344.8514,4302.6977
2019-01-01 01:00:00,0.0,0.0,23052.331,4596.5916
2019-01-01 02:00:00,0.0,0.0,24969.9701,4478.5564
2019-01-01 03:00:00,0.0,0.0,27082.9626,4323.3712
2019-01-01 04:00:00,0.0,0.0,26890.9717,4231.8283
2019-01-01 05:00:00,0.0,0.0,27740.1555,4266.3082
2019-01-01 06:00:00,0.0,0.0,28668.3637,4323.5054
2019-01-01 07:00:00,0.0,99.0,32539.1119,4362.4762
2019-01-01 08:00:00,131.0,1355.0,32803.7838,4420.7634
2019-01-01 09:00:00,1104.0,3133.0,32869.0271,4555.673
2019-01-01 10:00:00,2119.0,4423.0,32843.602,4795.2464
2019-01-01 11:00:00,2755.0,5165.0,33401.6554,4650.6737
2019-01-01 12:00:00,2888.0,5224.0,34047.5459,4456.6801
2019-01-01 13:00:00,2623.0,4722.0,34266.1751,4414.9774
2019-01-01 14:00:00,1775.0,3595.0,35997.4125,3952.2944
2019-01-01 15:00:00,722.0,1965.0,37841.5032,3476.5546
2019-01-01 16:00:00,41.0,343.0,37485.1176,3050.5234
2019-01-01 17:00:00,0.0,0.0,38010.4885,2790.4242
2019-01-01 18:00:00,0.0,0.0,38464.5598,2531.3827
2019-01-01 19:00:00,0.0,0.0,42058.5513,2301.8672
2019-01-01 20:00:00,0.0,0.0,42351.3147,2263.6962
2019-01-01 21:00:00,0.0,0.0,41921.33,2168.5224
2019-01-01 22:00:00,0.0,0.0,40955.2053,2025.7277
2019-01-01 23:00:00,0.0,0.0,39291.3328,1935.2035
2019-01-02 00:00:00,0.0,0.0,37740.9952,1999.7902
2019-01-02 01:00:00,0.0,0.0,36316.9588,2230.8105
2019-01-02 02:00:00,0.0,0.0,35664.6531,2138.4336
2019-01-02 03:00:00,0.0,0.0,35411.2512,2014.8346
2019-01-02 04:00:00,0.0,0.0,33715.8108,1931.9359
2019-01-02 05:00:00,0.0,0.0,33287.7672,1816.4149
2019-01-02 06:00:00,0.0,0.0,32794.0608,1771.5068
2019-01-02 07:00:00,0.0,76.0,33934.7303,1839.5891
2019-01-02 08:00:00,319.0,1087.0,33174.7561,1894.8984
2019-01-02 09:00:00,2684.0,2563.0,32038.6069,1998.5321
2019-01-02 10:00:00,5129.0,3647.0,30739.7869,2212.2175
2019-01-02 11:00:00,6661.0,4278.0,30899.8003,2592.1017
2019-01-02 12:00:00,6986.0,4339.0,30950.6097,3024.2737
2019-01-02 13:00:00,6155.0,4028.0,30094.083,3326.806
2019-01-02 14:00:00,4212.0,3064.0,27572.6448,3793.5822
2019-01-02 15:00:00,1778.0,1683.0,25040.8565,4258.8705
2019-01-02 16:00:00,110.0,295.0,24497.4441,4589.2923
2019-01-02 17:00:00,0.0,0.0,22820.6704,4602.0232
2019-01-02 18:00:00,0.0,0.0,21071.4639,4583.1222
2019-01-02 19:00:00,0.0,0.0,16243.7268,4431.6694
2019-01-02 20:00:00,0.0,0.0,14421.6052,4770.2858
2019-01-02 21:00:00,0.0,0.0,12458.7235,5105.9795
2019-01-02 22:00:00,0.0,0.0,10588.0815,5382.2805
2019-01-02 23:00:00,0.0,0.0,10476.0296,5523.0845
2019-01-03 00:00:00,0.0,0.0,10514.7143,5730.1666
2019-01-03 01:00:00,0.0,0.0,10056.3845,5748.6537
2019-01-03 02:00:00,0.0,0.0,10352.3911,5689.8977
2019-01-03 03:00:00,0.0,0.0,10841.0967,5553.7723
2019-01-03 04:00:00,0.0,0.0,12928.5947,5398.6824
2019-01-03 05:00:00,0.0,0.0,12544.5551,5242.9837
2019-01-03 06:00:00,0.0,0.0,12281.6904,5103.5706
2019-01-03 07:00:00,0.0,85.0,14642.3094,4720.6058
2019-01-03 08:00:00,260.0,1309.0,13744.3865,4821.6906
2019-01-03 09:00:00,2093.0,3100.0,12563.7509,4987.2005
2019-01-03 10:00:00,3980.0,4406.0,11246.3956,5244.3696
2019-01-03 11:00:00,5162.0,5174.0,10663.6083,5628.0904
2019-01-03 12:00:00,5409.0,5260.0,10246.201,5985.1281
2019-01-03 13:00:00,5129.0,4885.0,10023.6825,6231.5593
2019-01-03 14:00:00,3505.0,3737.0,8984.1637,5986.3738
2019-01-03 15:00:00,1472.0,2070.0,8091.1548,5638.5068
2019-01-03 16:00:00,96.0,386.0,8579.0104,5182.3101
2019-01-03 17:00:00,0.0,0.0,8170.6844,5240.389
2019-01-03 18:00:00,0.0,0.0,7820.2033,5256.8031
2019-01-03 19:00:00,0.0,0.0,7683.8061,5510.9874
2019-01-03 20:00:00,0.0,0.0,7578.5428,5489.03
2019-01-03 21:00:00,0.0,0.0,7181.9596,5425.0483
2019-01-03 22:00:00,0.0,0.0,6646.2979,5320.1078
2019-01-03 23:00:00,0.0,0.0,6572.1208,5225.9993
2019-01-04 00:00:00,0.0,0.0,6746.1168,5098.4209
2019-01-04 01:00:00,0.0,0.0,6509.2052,5175.6001
2019-01-04 02:00:00,0.0,0.0,7722.9714,4707.8122
2019-01-04 03:00:00,0.0,0.0,9029.0736,4243.067
2019-01-04 04:00:00,0.0,0.0,10454.4104,3902.5355
2019-01-04 05:00:00,0.0,0.0,11611.4079,3760.2072
2019-01-04 06:00:00,0.0,0.0,12930.836,3659.0563
2019-01-04 07:00:00,0.0,66.0,17205.2024,3617.7075
2019-01-04 08:00:00,94.0,1193.0,18032.2897,3657.6216
2019-01-04 09:00:00,952.0,2890.0,18732.2554,3723.2347
2019-01-04 10:00:00,1881.0,4146.0,19415.183,3871.5575
2019-01-04 11:00:00,2467.0,4897.0,20439.3562,4026.2932
2019-01-04 12:00:00,2602.0,4993.0,21604.5992,4267.3726
2019-01-04 13:00:00,2056.0,4532.0,22092.0396,4900.0404
2019-01-04 14:00:00,1423.0,3472.0,21877.5043,4530.1209
2019-01-04 15:00:00,624.0,1937.0,21916.5677,4109.7296
2019-01-04 16:00:00,45.0,383.0,23280.7124,3721.8863
2019-01-04 17:00:00,0.0,0.0,23594.5188,3493.6503
2019-01-04 18:00:00,0.0,0.0,23933.8666,3251.5498
2019-01-04 19:00:00,0.0,0.0,22961.2558,3530.5655
2019-01-04 20:00:00,0.0,0.0,23873.3712,3270.9418
2019-01-04 21:00:00,0.0,0.0,24124.2887,2988.5777
2019-01-04 22:00:00,0.0,0.0,24032.5998,2939.7346
2019-01-04 23:00:00,0.0,0.0,24285.7366,2898.3461
2019-01-05 00:00:00,0.0,0.0,24661.0563,2863.4987
2019-01-05 01:00:00,0.0,0.0,25056.297,2648.5368
2019-01-05 02:00:00,0.0,0.0,25843.3057,2470.618
2019-01-05 03:00:00,0.0,0.0,26813.7648,2305.4704
2019-01-05 04:00:00,0.0,0.0,28999.6262,2307.5028
2019-01-05 05:00:00,0.0,0.0,28731.9079,2441.6799
2019-01-05 06:00:00,0.0,0.0,28396.9391,2653.3255
2019-01-05 07:00:00,0.0,87.0,28620.9884,3002.8883
2019-01-05 08:00:00,93.0,1201.0,27816.4921,2896.4435
2019-01-05 09:00:00,634.0,2773.0,26733.4946,2710.6491
2019-01-05 10:00:00,1168.0,3910.0,25537.5875,2559.8311
2019-01-05 11:00:00,1503.0,4574.0,24201.3434,2876.2325
2019-01-05 12:00:00,1576.0,4644.0,22959.2866,3296.0301
2019-01-05 13:00:00,1383.0,4545.0,21348.9634,4065.2376
2019-01-05 14:00:00,961.0,3492.0,20212.4188,3767.1251
2019-01-05 15:00:00,425.0,1951.0,19280.6465,3396.5412
2019-01-05 16:00:00,30.0,389.0,18440.7319,2999.3819
2019-01-05 17:00:00,0.0,0.0,18094.0778,2841.5649
2019-01-05 18:00:00,0.0,0.0,17814.027,2720.6746
2019-01-05 19:00:00,0.0,0.0,17028.682,2740.4918
2019-01-05 20:00:00,0.0,0.0,17097.2704,2715.6624
2019-01-05 21:00:00,0.0,0.0,16658.7243,2601.0294
2019-01-05 22:00:00,0.0,0.0,15907.6305,2616.1138
2019-01-05 23:00:00,0.0,0.0,14531.0613,2714.9365
2019-01-06 00:00:00,0.0,0.0,13403.7081,2804.2613
2019-01-06 01:00:00,0.0,0.0,13235.569,3246.7856
2019-01-06 02:00:00,0.0,0.0,11595.5572,2985.1915
2019-01-06 03:00:00,0.0,0.0,10569.5277,2733.9311
2019-01-06 04:00:00,0.0,0.0,9791.1793,2664.156
2019-01-06 05:00:00,0.0,0.0,8939.3302,2458.8567
2019-01-06 06:00:00,0.0,0.0,8364.3596,2301.536
2019-01-06 07:00:00,0.0,85.0,8884.1417,2294.4617
2019-01-06 08:00:00,183.0,1280.0,8445.7611,2080.8314
2019-01-06 09:00:00,1089.0,3008.0,7918.5979,1839.3322
2019-01-06 10:00:00,1969.0,4272.0,7347.6796,1678.0464
2019-01-06 11:00:00,2515.0,5016.0,7005.9609,1785.8899
2019-01-06 12:00:00,2624.0,5107.0,6742.3097,1988.3632
2019-01-06 13:00:00,2682.0,4742.0,6391.6922,2256.2126
2019-01-06 14:00:00,1853.0,3653.0,6309.0483,2085.7261
2019-01-06 15:00:00,807.0,2059.0,6289.0011,1916.2809
2019-01-06 16:00:00,56.0,425.0,6377.9533,1829.0061
2019-01-06 17:00:00,0.0,1.0,7125.9621,1873.3659
2019-01-06 18:00:00,0.0,0.0,8188.5337,1965.689
2019-01-06 19:00:00,0.0,0.0,8548.0472,2131.3372
2019-01-06 20:00:00,0.0,0.0,8652.5757,2189.8434
2019-01-06 21:00:00,0.0,0.0,8486.1119,2182.9829
2019-01-06 22:00:00,0.0,0.0,8240.6176,2304.404
2019-01-06 23:00:00,0.0,0.0,8237.2628,2395.9681
2019-01-07 00:00:00,0.0,0.0,8272.1337,2468.8325
2019-01-07 01:00:00,0.0,0.0,8293.7003,2359.288
2019-01-07 02:00:00,0.0,0.0,8516.6494,2082.5846
2019-01-07 03:00:00,0.0,0.0,9133.7463,1864.1977
2019-01-07 04:00:00,0.0,0.0,10057.0525,1817.606
2019-01-07 05:00:00,0.0,0.0,9371.567,1914.1159
2019-01-07 06:00:00,0.0,0.0,8931.8891,2065.4317
2019-01-07 07:00:00,0.0,84.0,9276.8395,1968.5906
2019-01-07 08:00:00,95.0,1259.0,9178.9651,2062.1503
2019-01-07 09:00:00,839.0,2949.0,8815.1677,2085.8463
2019-01-07 10:00:00,1621.0,4199.0,8247.5688,2133.1025
2019-01-07 11:00:00,2121.0,4937.0,9105.051,2383.0148
2019-01-07 12:00:00,2245.0,5026.0,10042.6473,2724.9299
2019-01-07 13:00:00,1996.0,4583.0,10939.359,3270.1908
2019-01-07 14:00:00,1404.0,3547.0,13291.747,3211.5725
2019-01-07 15:00:00,641.0,2022.0,15533.7573,3111.9604
2019-01-07 16:00:00,55.0,446.0,17582.2448,2984.4606
2019-01-07 17:00:00,0.0,1.0,20526.4098,2781.7049
2019-01-07 18:00:00,0.0,0.0,24080.8747,2638.3741
2019-01-07 19:00:00,0.0,0.0,27111.3267,3078.5658
2019-01-07 20:00:00,0.0,0.0,30529.8087,2825.305
2019-01-07 21:00:00,0.0,0.0,33080.1159,2478.5541
2019-01-07 22:00:00,0.0,0.0,35098.6465,2252.9547
2019-01-07 23:00:00,0.0,0.0,34918.8591,1998.4406
2019-01-08 00:00:00,0.0,0.0,34652.986,1761.8051
2019-01-08 01:00:00,0.0,0.0,33434.9379,2137.1406
2019-01-08 02:00:00,0.0,0.0,33955.1069,1557.3974
2019-01-08 03:00:00,0.0,0.0,34842.5396,1126.7178
2019-01-08 04:00:00,0.0,0.0,35721.0748,936.8934
2019-01-08 05:00:00,0.0,0.0,36762.0451,1003.8069
2019-01-08 06:00:00,0.0,0.0,37869.6592,1120.4021
2019-01-08 07:00:00,0.0,90.0,37546.1614,1410.9219
2019-01-08 08:00:00,145.0,1114.0,39295.0637,1311.2755
2019-01-08 09:00:00,1211.0,2507.0,40373.4121,1188.7069
2019-01-08 10:00:00,2337.0,3534.0,40807.847,1157.5476
2019-01-08 11:00:00,3059.0,4122.0,40042.6926,1484.1505
2019-01-08 12:00:00,3239.0,4175.0,39412.81,1939.8107
2019-01-08 13:00:00,2835.0,3651.0,38245.7866,2676.5443
2019-01-08 14:00:00,1989.0,2832.0,39023.9434,3043.9704
2019-01-08 15:00:00,905.0,1620.0,39909.3345,3360.672
2019-01-08 16:00:00,92.0,367.0,40649.4299,3633.1433
2019-01-08 17:00:00,0.0,1.0,41309.2613,3365.7082
2019-01-08 18:00:00,0.0,0.0,41613.8468,3118.355
2019-01-08 19:00:00,0.0,0.0,39705.2513,2939.079
2019-01-08 20:00:00,0.0,0.0,40534.9821,2894.7942
2019-01-08 21:00:00,0.0,0.0,40503.2512,2786.3173
2019-01-08 22:00:00,0.0,0.0,39995.1757,2785.1943
2019-01-08 23:00:00,0.0,0.0,38754.0119,3020.3765
2019-01-09 00:00:00,0.0,0.0,37420.6406,3208.584
2019-01-09 01:00:00,0.0,0.0,34538.2707,4123.277
2019-01-09 02:00:00,0.0,0.0,34371.782,3681.9013
2019-01-09 03:00:00,0.0,0.0,34257.2717,3251.6685
2019-01-09 04:00:00,0.0,0.0,34223.0245,2864.1799
2019-01-09 05:00:00,0.0,0.0,34032.2279,2734.2412
2019-01-09 06:00:00,0.0,0.0,33871.9307,2639.3065
2019-01-09 07:00:00,0.0,44.0,32151.9438,2722.6706
2019-01-09 08:00:00,156.0,799.0,31877.44,3193.5929
2019-01-09 09:00:00,1390.0,1956.0,31468.3008,3740.429
2019-01-09 10:00:00,2676.0,2827.0,30931.6281,4248.0851
2019-01-09 11:00:00,3509.0,3359.0,31908.2642,4187.2282
2019-01-09 12:00:00,3732.0,3444.0,32703.8713,4141.3053
2019-01-09 13:00:00,3734.0,3515.0,33206.4102,4127.198
2019-01-09 14:00:00,2661.0,2727.0,32596.6457,4294.4637
2019-01-09 15:00:00,1259.0,1588.0,31867.0886,4457.1966
2019-01-09 16:00:00,151.0,387.0,31004.9035,4561.6313
2019-01-09 17:00:00,0.0,1.0,29966.8026,4328.4014
2019-01-09 18:00:00,0.0,0.0,28769.5355,4052.1229
2019-01-09 19:00:00,0.0,0.0,25096.4248,3304.6637
2019-01-09 20:00:00,0.0,0.0,23782.9415,3571.7377
2019-01-09 21:00:00,0.0,0.0,22302.7611,3749.2958
2019-01-09 22:00:00,0.0,0.0,20702.7318,3852.4326
2019-01-09 23:00:00,0.0,0.0,19213.2635,3945.1137
2019-01-10 00:00:00,0.0,0.0,17709.574,3992.797
2019-01-10 01:00:00,0.0,0.0,14444.1562,3753.7074
2019-01-10 02:00:00,0.0,0.0,13675.4486,3940.1811
2019-01-10 03:00:00,0.0,0.0,13085.8622,4220.4494
2019-01-10 04:00:00,0.0,0.0,12691.3118,4505.0694
2019-01-10 05:00:00,0.0,0.0,11681.7861,4466.1436
2019-01-10 06:00:00,0.0,0.0,10844.8292,4432.8005
2019-01-10 07:00:00,0.0,51.0,9454.5957,4328.6241
2019-01-10 08:00:00,308.0,1004.0,9040.6082,4311.11
2019-01-10 09:00:00,1890.0,2482.0,8635.5544,4240.1891
2019-01-10 10:00:00,3479.0,3612.0,8200.7851,4128.1678
2019-01-10 11:00:00,4485.0,4299.0,7339.7201,4013.783
2019-01-10 12:00:00,4724.0,4414.0,6576.0116,3904.0532
2019-01-10 13:00:00,3991.0,4595.0,4519.0208,3847.5017
2019-01-10 14:00:00,2836.0,3580.0,4130.3142,3622.2589
2019-01-10 15:00:00,1336.0,2086.0,3863.7328,3425.2029
2019-01-10 16:00:00,154.0,514.0,3763.1929,3254.3552
2019-01-10 17:00:00,0.0,1.0,3671.3483,3059.2189
2019-01-10 18:00:00,0.0,0.0,3757.439,2857.8164
2019-01-10 19:00:00,0.0,0.0,4055.7888,2917.6699
2019-01-10 20:00:00,0.0,0.0,4508.0456,2902.2471
2019-01-10 21:00:00,0.0,0.0,5120.9768,2868.6244
2019-01-10 22:00:00,0.0,0.0,5873.0308,2818.0831
2019-01-10 23:00:00,0.0,0.0,6530.1426,2471.8101
2019-01-11 00:00:00,0.0,0.0,7240.4655,2137.5462
2019-01-11 01:00:00,0.0,0.0,8070.9912,2093.7991
2019-01-11 02:00:00,0.0,0.0,8640.2574,2118.0904
2019-01-11 03:00:00,0.0,0.0,9267.9806,2177.1215
2019-01-11 04:00:00,0.0,0.0,9971.1626,2261.6027
2019-01-11 05:00:00,0.0,0.0,10878.3208,2190.5178
2019-01-11 06:00:00,0.0,0.0,12033.3543,2141.0726
2019-01-11 07:00:00,0.0,81.0,13797.8434,2292.3366
2019-01-11 08:00:00,159.0,1254.0,15349.3303,2051.5368
2019-01-11 09:00:00,1102.0,2956.0,16943.8096,1843.9496
2019-01-11 10:00:00,2114.0,4212.0,18475.5213,1676.7043
2019-01-11 11:00:00,2768.0,4971.0,19482.2782,1759.3108
2019-01-11 12:00:00,2936.0,5090.0,20447.227,1853.6332
2019-01-11 13:00:00,2461.0,4853.0,20286.8338,1937.2758
2019-01-11 14:00:00,1746.0,3797.0,21449.347,2054.0741
2019-01-11 15:00:00,819.0,2220.0,22615.098,2159.8348
2019-01-11 16:00:00,101.0,554.0,23777.5077,2263.4704
2019-01-11 17:00:00,0.0,1.0,24152.1522,2176.3023
2019-01-11 18:00:00,0.0,0.0,24600.0324,2115.9857
2019-01-11 19:00:00,0.0,0.0,24097.0357,2475.4421
2019-01-11 20:00:00,0.0,0.0,24151.6713,2646.2803
2019-01-11 21:00:00,0.0,0.0,24073.4049,2822.6278
2019-01-11 22:00:00,0.0,0.0,23806.7764,2974.9291
2019-01-11 23:00:00,0.0,0.0,23527.5462,2913.4627
2019-01-12 00:00:00,0.0,0.0,23156.0078,2848.9982
2019-01-12 01:00:00,0.0,0.0,22202.6316,2901.5247
2019-01-12 02:00:00,0.0,0.0,21732.0706,2926.3294
2019-01-12 03:00:00,0.0,0.0,21360.552,2982.6378
2019-01-12 04:00:00,0.0,0.0,21085.8585,3088.886
2019-01-12 05:00:00,0.0,0.0,20487.1136,3075.2372
2019-01-12 06:00:00,0.0,0.0,19959.594,3107.6302
2019-01-12 07:00:00,0.0,101.0,18762.0078,3178.0517
2019-01-12 08:00:00,127.0,1406.0,21329.3685,3339.6156
2019-01-12 09:00:00,814.0,3236.0,23837.2304,3480.3454
2019-01-12 10:00:00,1520.0,4571.0,26145.2442,3592.8521
2019-01-12 11:00:00,1971.0,5367.0,27461.4626,4213.5034
2019-01-12 12:00:00,2085.0,5488.0,28638.816,4732.6621
2019-01-12 13:00:00,1924.0,4925.0,27182.13,4808.1999
2019-01-12 14:00:00,1372.0,3868.0,28424.7295,4645.1462
2019-01-12 15:00:00,658.0,2273.0,29733.1035,4469.7938
2019-01-12 16:00:00,82.0,590.0,31057.6406,4297.9993
2019-01-12 17:00:00,0.0,1.0,31614.311,4150.4785
2019-01-12 18:00:00,0.0,0.0,32123.2304,4025.5661
2019-01-12 19:00:00,0.0,0.0,32716.1639,4187.9761
2019-01-12 20:00:00,0.0,0.0,32512.9074,3926.036
2019-01-12 21:00:00,0.0,0.0,32099.7475,3562.57
2019-01-12 22:00:00,0.0,0.0,31463.0283,3129.0042
2019-01-12 23:00:00,0.0,0.0,30924.1429,2700.4514
2019-01-13 00:00:00,0.0,0.0,30310.2465,2315.1694
2019-01-13 01:00:00,0.0,0.0,29074.4961,2460.78
2019-01-13 02:00:00,0.0,0.0,28351.6366,2522.1872
2019-01-13 03:00:00,0.0,0.0,27693.0578,2608.076
2019-01-13 04:00:00,0.0,0.0,27102.1537,2714.4514
2019-01-13 05:00:00,0.0,0.0,27509.1328,2994.2833
2019-01-13 06:00:00,0.0,0.0,27978.3648,3292.9312
2019-01-13 07:00:00,0.0,69.0,26917.4358,3833.243
2019-01-13 08:00:00,96.0,1009.0,28460.0411,3710.8066
2019-01-13 09:00:00,553.0,2381.0,29653.0172,3558.8099
2019-01-13 10:00:00,1013.0,3416.0,30590.6275,3404.2575
2019-01-13 11:00:00,1307.0,4031.0,31797.4069,3166.6432
2019-01-13 12:00:00,1381.0,4134.0,32726.8097,3004.1047
2019-01-13 13:00:00,1160.0,4072.0,31925.423,2442.4467
2019-01-13 14:00:00,835.0,3193.0,33898.0288,2253.1388
2019-01-13 15:00:00,408.0,1893.0,35762.5675,2106.7865
2019-01-13 16:00:00,57.0,501.0,37398.6774,2017.8459
2019-01-13 17:00:00,0.0,1.0,38948.5104,1854.9945
2019-01-13 18:00:00,0.0,0.0,40093.2598,1692.1351
2019-01-13 19:00:00,0.0,0.0,40303.5618,1236.7799
2019-01-13 20:00:00,0.0,0.0,41077.0334,1544.794
2019-01-13 21:00:00,0.0,0.0,41489.4575,1996.8338
2019-01-13 22:00:00,0.0,0.0,41512.5136,2546.2904
2019-01-13 23:00:00,0.0,0.0,40315.078,2931.7023
2019-01-14 00:00:00,0.0,0.0,38820.8914,3293.0386
2019-01-14 01:00:00,0.0,0.0,36895.1777,3635.131
2019-01-14 02:00:00,0.0,0.0,36251.233,3809.4901
2019-01-14 03:00:00,0.0,0.0,35692.6625,3978.5549
2019-01-14 04:00:00,0.0,0.0,35228.4516,4147.4684
2019-01-14 05:00:00,0.0,0.0,34434.2092,4160.7149
2019-01-14 06:00:00,0.0,0.0,33561.1148,4155.3174
2019-01-14 07:00:00,0.0,41.0,33255.9408,4571.2457
2019-01-14 08:00:00,414.0,959.0,33126.0029,4558.6492
2019-01-14 09:00:00,2210.0,2384.0,32770.8224,4455.918
2019-01-14 10:00:00,3962.0,3468.0,32135.4087,4270.1598
2019-01-14 11:00:00,5075.0,4138.0,32682.8407,3791.3682
2019-01-14 12:00:00,5348.0,4277.0,33025.2957,3363.7536
2019-01-14 13:00:00,5254.0,3936.0,31282.6756,3377.1016
2019-01-14 14:00:00,3795.0,3100.0,31661.3023,3690.8895
2019-01-14 15:00:00,1876.0,1865.0,31719.5065,4088.2288
2019-01-14 16:00:00,276.0,525.0,31359.4827,4519.8043
2019-01-14 17:00:00,0.0,1.0,30769.0359,4524.5989
2019-01-14 18:00:00,0.0,0.0,29946.5266,4551.3652
2019-01-14 19:00:00,0.0,0.0,27924.6519,4582.7277
2019-01-14 20:00:00,0.0,0.0,28013.6602,4647.0524
2019-01-14 21:00:00,0.0,0.0,27910.8112,4660.6567
2019-01-14 22:00:00,0.0,0.0,27611.2323,4593.8822
2019-01-14 23:00:00,0.0,0.0,27352.7006,4007.7442
2019-01-15 00:00:00,0.0,0.0,26960.6603,3484.5186
2019-01-15 01:00:00,0.0,0.0,26168.0449,3160.6226
2019-01-15 02:00:00,0.0,0.0,26791.1031,3531.9298
2019-01-15 03:00:00,0.0,0.0,27379.4726,4002.5229
2019-01-15 04:00:00,0.0,0.0,27949.2439,4478.037
2019-01-15 05:00:00,0.0,0.0,28866.9211,4457.4594
2019-01-15 06:00:00,0.0,0.0,29814.9318,4447.3878
2019-01-15 07:00:00,0.0,114.0,30121.3238,4427.188
2019-01-15 08:00:00,205.0,1552.0,30378.9603,4192.0589
2019-01-15 09:00:00,1358.0,3523.0,30470.8661,3915.1797
2019-01-15 10:00:00,2541.0,4972.0,30342.2616,3633.1948
2019-01-15 11:00:00,3303.0,5837.0,31328.5798,3752.9502
2019-01-15 12:00:00,3509.0,5973.0,32117.0335,3818.6139
2019-01-15 13:00:00,3197.0,5490.0,31108.0185,3960.6041
2019-01-15 14:00:00,2317.0,4335.0,31853.4838,3635.7598
2019-01-15 15:00:00,1155.0,2595.0,32611.4233,3334.2123
2019-01-15 16:00:00,179.0,730.0,33420.4174,3063.6327
2019-01-15 17:00:00,0.0,3.0,34058.8416,2533.1646
2019-01-15 18:00:00,0.0,0.0,34630.1257,2010.5204
2019-01-15 19:00:00,0.0,0.0,34215.9095,1887.9767
2019-01-15 20:00:00,0.0,0.0,34500.2457,1517.976
2019-01-15 21:00:00,0.0,0.0,34520.9888,1311.4384
2019-01-15 22:00:00,0.0,0.0,34244.7281,1230.1487
2019-01-15 23:00:00,0.0,0.0,33195.6476,1165.7892
2019-01-16 00:00:00,0.0,0.0,31913.015,1186.9953
2019-01-16 01:00:00,0.0,0.0,30349.0637,1442.33
2019-01-16 02:00:00,0.0,0.0,29815.8609,1618.12
2019-01-16 03:00:00,0.0,0.0,29227.3956,1852.4319
2019-01-16 04:00:00,0.0,0.0,28632.355,2107.2549
2019-01-16 05:00:00,0.0,0.0,27396.0569,2142.973
2019-01-16 06:00:00,0.0,0.0,26107.9286,2184.9067
2019-01-16 07:00:00,0.0,114.0,23411.9291,2462.7287
2019-01-16 08:00:00,366.0,1470.0,23584.5413,2128.9797
2019-01-16 09:00:00,2435.0,3299.0,23753.9525,1823.5751
2019-01-16 10:00:00,4576.0,4652.0,23898.8145,1567.1474
2019-01-16 11:00:00,5970.0,5450.0,23863.6462,1723.689
2019-01-16 12:00:00,6361.0,5571.0,23895.9607,1897.3633
2019-01-16 13:00:00,5092.0,5042.0,24562.7982,2155.3838
2019-01-16 14:00:00,3720.0,3986.0,24615.1183,2012.928
2019-01-16 15:00:00,1896.0,2396.0,24784.6057,1901.0667
2019-01-16 16:00:00,323.0,681.0,25053.7088,1831.6844
2019-01-16 17:00:00,0.0,3.0,25751.5724,1935.5798
2019-01-16 18:00:00,0.0,0.0,26404.45,2063.6426
2019-01-16 19:00:00,0.0,0.0,26747.4691,2105.9599
2019-01-16 20:00:00,0.0,0.0,27946.7227,2197.1212
2019-01-16 21:00:00,0.0,0.0,28821.7744,2283.7948
2019-01-16 22:00:00,0.0,0.0,29325.7715,2362.3744
2019-01-16 23:00:00,0.0,0.0,29934.3133,2458.1696
2019-01-17 00:00:00,0.0,0.0,30273.4365,2540.2409
2019-01-17 01:00:00,0.0,0.0,28915.9957,2618.2867
2019-01-17 02:00:00,0.0,0.0,29650.0188,2555.874
2019-01-17 03:00:00,0.0,0.0,30398.5553,2511.4732
2019-01-17 04:00:00,0.0,0.0,31168.7115,2484.1867
2019-01-17 05:00:00,0.0,0.0,30451.7929,2536.0727
2019-01-17 06:00:00,0.0,0.0,29515.2448,2601.9362
2019-01-17 07:00:00,0.0,108.0,27714.8394,2528.1738
2019-01-17 08:00:00,391.0,1208.0,27405.3664,2505.4183
2019-01-17 09:00:00,2100.0,2636.0,26952.8495,2458.1354
2019-01-17 10:00:00,3790.0,3674.0,26406.3409,2382.2144
2019-01-17 11:00:00,4880.0,4280.0,27259.0905,2499.4333
2019-01-17 12:00:00,5173.0,4369.0,27865.6945,2658.6909
2019-01-17 13:00:00,4955.0,3541.0,26488.0876,2867.4521
2019-01-17 14:00:00,3629.0,2824.0,26468.5711,2624.4109
2019-01-17 15:00:00,1861.0,1707.0,26164.7376,2401.9262
2019-01-17 16:00:00,318.0,503.0,25657.253,2208.442
2019-01-17 17:00:00,0.0,3.0,26126.8725,2366.3733
2019-01-17 18:00:00,0.0,0.0,26355.0506,2539.1503
2019-01-17 19:00:00,0.0,0.0,25488.6785,2559.2872
2019-01-17 20:00:00,0.0,0.0,25726.7143,2827.782
2019-01-17 21:00:00,0.0,0.0,25519.2139,3086.5074
2019-01-17 22:00:00,0.0,0.0,24800.2674,3321.1432
2019-01-17 23:00:00,0.0,0.0,23133.1003,3278.567
2019-01-18 00:00:00,0.0,0.0,21325.5509,3225.3277
2019-01-18 01:00:00,0.0,0.0,19943.4068,3669.5013
2019-01-18 02:00:00,0.0,0.0,18130.0379,3385.2665
2019-01-18 03:00:00,0.0,0.0,16371.5286,3127.4638
2019-01-18 04:00:00,0.0,0.0,14754.0457,2899.927
2019-01-18 05:00:00,0.0,0.0,13843.9273,2758.7384
2019-01-18 06:00:00,0.0,0.0,13244.8539,2638.6955
2019-01-18 07:00:00,0.0,108.0,10115.1061,2851.9587
2019-01-18 08:00:00,659.0,1223.0,8554.2539,2857.5865
2019-01-18 09:00:00,3388.0,2700.0,7344.8763,2872.7373
